,tip,tip_pc
31092,0,0.0
31114,1,0.12009700056381775
31132,0,0.0
31154,0,0.0
31201,0,0.0
31216,0,0.0
31288,0,0.0
31307,1,0.0843286236249207
31330,0,0.0
31358,1,0.07784251607808074
31365,1,0.12760257915491952
31380,0,0.0
31416,0,0.0
31482,1,0.09900421279317753
31512,0,0.0
31517,0,0.0
31569,0,0.0
31578,0,0.0
31625,0,0.0
31651,1,0.1502548449389406
31656,0,0.0
31701,1,0.11809575697007796
31705,0,0.0
31805,1,0.16138128471374702
31810,1,0.06858982297906856
31828,0,0.0
31839,1,0.10713765431399486
31845,1,0.10375817203631926
31880,0,0.0
31937,1,0.09861405396100081
31941,0,0.0
31948,1,0.14149379385639535
31952,1,0.1120080648178012
32034,0,0.0
32043,0,0.0
32086,0,0.0
32106,1,0.07428326698201648
32133,0,0.0
32160,0,0.0
32242,0,0.0
32249,1,0.11168456647503723
32283,0,0.0
32289,0,0.0
32295,0,0.0
32337,1,0.11831649066665959
32351,0,0.0
32423,1,0.07968823612234158
32455,1,0.12438110137525306
32461,0,0.0
32472,1,0.1429092172689212
32524,1,0.09115765405622751
32528,1,0.11955663376168782
32562,1,0.07918506482431624
32599,1,0.1353227820662547
32647,0,0.0
32671,1,0.0800420751447713
32698,1,0.1305930226574198
32702,0,0.0
32711,0,0.0
32740,1,0.11528501647744817
32748,0,0.0
32779,0,0.0
32786,1,0.14104744972188027
32808,1,0.17037610384269214
32843,1,0.12890752754975945
32903,1,0.08524224491809429
32913,0,0.0
32918,1,0.08972099815160137
32937,0,0.0
32974,1,0.06932095727444179
32988,1,0.10658013585255684
33013,0,0.0
33028,0,0.0
33034,0,0.0
33044,0,0.0
33056,1,0.10455861193254554
33091,0,0.0
33095,0,0.0
33126,1,0.11438955691770758
33136,0,0.0
33147,1,0.171905729566806
33160,1,0.07687550542454848
33164,1,0.08381240365020769
33253,0,0.0
33293,0,0.0
33384,0,0.0
33397,1,0.09820765538270354
33433,1,0.16283206554757063
33447,1,0.08848746568512303
33459,0,0.0
33487,0,0.0
33496,1,0.09607716514377505
33515,1,0.1056068029413937
33528,1,0.10032333332194585
33533,0,0.0
33568,1,0.08990143339840145
33582,1,0.14388675395578024
33591,0,0.0
33598,0,0.0
33641,0,0.0
33646,0,0.0
33660,0,0.0
33673,0,0.0
33687,0,0.0
33704,1,0.145860488449554
33736,0,0.0
33752,0,0.0
33767,1,0.07785647481919056
33777,1,0.12543854422249134
33796,1,0.1401522648755681
33808,0,0.0
33880,1,0.09055774933035396
33915,0,0.0
33953,1,0.10432610698736486
33966,0,0.0
34026,1,0.07112652895046284
34070,1,0.13604929351428283
34088,0,0.0
34119,1,0.0683939139787529
34127,0,0.0
34144,1,0.07274071063450668
34164,0,0.0
34213,1,0.13647718486099297
34260,1,0.10875120308269465
34280,0,0.0
34285,1,0.09744984111674193
34308,1,0.13823541995588726
34322,1,0.07012022378998063
34327,1,0.12839953436387955
34343,0,0.0
34351,1,0.08125148935430028
34355,0,0.0
34394,1,0.07133463669626681
34401,0,0.0
34409,0,0.0
34414,1,0.12204704659578244
34427,1,0.08705960060919714
34437,0,0.0
34442,0,0.0
34446,0,0.0
34451,1,0.08956499813447033
34458,0,0.0
34462,0,0.0
34467,1,0.08041697161911422
34501,1,0.10987934325456343
34526,1,0.11170770318644718
34554,0,0.0
34572,1,0.08352483122248039
34585,1,0.09710407744296481
34591,0,0.0
34609,1,0.15305153356415235
34638,1,0.07477782126100918
34708,1,0.08297876416898806
34720,0,0.0
34752,1,0.0865779042223169
34759,0,0.0
34791,1,0.10939678931789135
34860,0,0.0
34898,1,0.11564769801122363
34923,1,0.09547372720027177
34937,1,0.06792317625280897
34941,0,0.0
34963,1,0.10635282900781698
35004,1,0.10425375706059939
35020,0,0.0
35037,0,0.0
35064,0,0.0
35077,0,0.0
35159,1,0.08530137366013836
35173,1,0.09959751574529407
35182,1,0.07137462092771137
35188,0,0.0
35200,1,0.10266249031121936
35219,1,0.10008101012280443
35263,0,0.0
35331,1,0.12729576577875323
35346,0,0.0
35352,1,0.08774174868826959
35358,0,0.0
35367,1,0.105926708271909
35375,0,0.0
35394,0,0.0
35407,0,0.0
35418,0,0.0
35445,0,0.0
35449,1,0.13023417433366682
35459,0,0.0
35464,0,0.0
35484,0,0.0
35572,1,0.13281465536532996
35576,1,0.07338624529893399
35584,1,0.06884780926545944
35686,1,0.11607867849036038
35718,1,0.10974493103769922
35734,0,0.0
35766,1,0.10835049119199583
35779,1,0.10469613044889306
35872,0,0.0
35879,0,0.0
35883,0,0.0
35937,0,0.0
36100,1,0.12712776819179344
36122,0,0.0
36147,0,0.0
36151,1,0.0951551791299598
36157,0,0.0
36240,1,0.07989979482832585
36271,1,0.11494222792193629
36311,1,0.08312710825837528
36353,1,0.08200759583326017
36371,0,0.0
36376,1,0.1287782457816693
36380,1,0.09185369168021801
36393,0,0.0
36466,1,0.08918293464224669
36477,1,0.14232493246567285
36506,1,0.10441570336367786
36512,0,0.0
36527,0,0.0
36575,0,0.0
36589,1,0.09906072954321844
36594,1,0.08925460338774821
36599,1,0.09175770378334724
36642,0,0.0
36662,1,0.1030143799936479
36680,0,0.0
36709,0,0.0
36715,0,0.0
36742,1,0.12523608708704306
36747,0,0.0
36756,0,0.0
36780,1,0.13513297760590523
36839,1,0.1187334824614523
36888,0,0.0
36910,1,0.13615591838315236
36915,0,0.0
36921,1,0.08105222546904878
36932,0,0.0
36963,0,0.0
36984,1,0.11389915844957027
36990,0,0.0
37125,0,0.0
37129,0,0.0
37141,1,0.1051982591054626
37147,0,0.0
37163,1,0.12794260061816654
37211,1,0.1368450548148129
37231,1,0.0734250303990534
37237,1,0.14313420747777789
37335,1,0.07051957439508726
37339,0,0.0
37349,0,0.0
37400,1,0.07304673257193567
37413,1,0.07128448306710167
37434,1,0.07717968710897617
37464,0,0.0
37468,0,0.0
37478,1,0.11183905407344909
37490,0,0.0
37496,0,0.0
37505,1,0.10898532818175782
37528,1,0.1453830062188214
37539,1,0.06872401614588364
37607,0,0.0
37623,0,0.0
37643,1,0.15162406478670687
37648,0,0.0
37749,0,0.0
37757,0,0.0
37762,0,0.0
37778,0,0.0
37802,0,0.0
37892,0,0.0
37905,1,0.07335982267777083
37914,1,0.08077948483549484
37923,0,0.0
37938,1,0.0927879579852753
37963,0,0.0
37975,0,0.0
37983,1,0.12488547128694104
37995,0,0.0
38021,1,0.11135000024824729
38068,1,0.09015883869928035
38078,0,0.0
38085,1,0.07846265215932735
38097,0,0.0
38128,0,0.0
38134,1,0.14668173836133155
38139,1,0.08061405244791268
38175,0,0.0
38213,1,0.09496467194153041
38222,1,0.18417708778759756
38229,0,0.0
38256,1,0.1150067218350424
38269,1,0.07451964451318456
38312,0,0.0
38321,1,0.10130355637218202
38326,1,0.06743437452842947
38333,0,0.0
38437,0,0.0
38443,1,0.14309419146070082
38468,1,0.1192503606468248
38591,1,0.06852257959598416
38606,1,0.09889391352502597
38622,0,0.0
38671,1,0.07352886176832296
38721,1,0.09846269560969817
38763,1,0.12511248604545788
38864,1,0.14336361057063587
38868,0,0.0
38872,1,0.13121017034974988
38902,1,0.11638521625804893
39013,1,0.09485768044491882
39022,1,0.10217931141035104
39031,0,0.0
39040,0,0.0
39089,0,0.0
39109,1,0.11728965803468734
39114,1,0.10901933924808095
39150,1,0.09642963663863986
39191,1,0.13823146547950174
39202,0,0.0
39207,0,0.0
39235,1,0.14420162942621156
39248,1,0.14623050737889343
39266,1,0.1258583311443455
39284,1,0.08390140915845595
39336,1,0.09254898462979133
39349,1,0.07322378339584784
39382,1,0.12954868105240672
39386,0,0.0
39404,1,0.1123382989869472
39422,0,0.0
39449,0,0.0
39510,1,0.10334028043418393
39537,1,0.08166131612460924
39567,1,0.0871719581982856
39613,1,0.10406543637042279
39655,0,0.0
39665,1,0.07149867455816483
39683,1,0.07212154219091409
39715,0,0.0
39719,0,0.0
39732,1,0.12572541341461557
39744,0,0.0
39752,0,0.0
39770,0,0.0
39777,1,0.1368786962816526
39836,1,0.07249326383394156
39862,0,0.0
39871,1,0.11920787510484332
39921,0,0.0
39929,0,0.0
39953,1,0.1379043954517587
40032,1,0.08237397068653798
40038,1,0.07354699818951936
40049,0,0.0
40053,1,0.0892679819410271
40062,0,0.0
40090,1,0.12667949386110763
40144,1,0.08723708134284082
40175,0,0.0
40196,0,0.0
40206,0,0.0
40292,0,0.0
40302,0,0.0
40313,1,0.07426498414562899
40342,1,0.12826407716057553
40373,1,0.13543263129224464
40388,1,0.09810264289536341
40414,0,0.0
40419,1,0.07333493370822891
40423,0,0.0
40457,0,0.0
40543,0,0.0
40559,0,0.0
40563,1,0.09350283689672867
40574,1,0.07540786174377108
40605,1,0.13400096400806466
40630,0,0.0
40639,0,0.0
40683,0,0.0
40697,0,0.0
40712,0,0.0
40723,1,0.08927007797254036
40730,1,0.08719555229156306
40735,1,0.08777359889172011
40783,0,0.0
40801,1,0.08103030549454016
40840,0,0.0
40859,1,0.12958711202169126
40883,0,0.0
40905,1,0.11360283777070326
40930,0,0.0
40938,0,0.0
40950,1,0.09831810645108618
40963,1,0.08777241835077829
41001,1,0.11273897578637865
41064,1,0.09518022942816957
41094,0,0.0
41212,0,0.0
41271,0,0.0
41284,1,0.06861501841356088
41309,0,0.0
41329,1,0.11654955882316025
41376,1,0.13461174783103452
41382,1,0.13182479592650254
41441,1,0.13237792981112143
41453,0,0.0
41458,0,0.0
41483,1,0.13921326412414575
41538,1,0.13563089922690091
41658,1,0.14670237047867268
41706,1,0.0697900162924426
41720,0,0.0
41729,0,0.0
41741,1,0.08075248408579407
41776,1,0.11241930136149084
41785,0,0.0
41803,1,0.13153801851353836
41808,1,0.06792591813265489
41817,0,0.0
41824,1,0.12923286587520696
41877,0,0.0
41895,0,0.0
41909,1,0.09579681245565236
41913,0,0.0
41927,0,0.0
41936,1,0.07870362154482648
41959,1,0.08781004636781277
41985,1,0.07468627180145504
41990,0,0.0
41995,1,0.12254069943837642
42001,0,0.0
42026,0,0.0
42030,1,0.06949087168789532
42089,1,0.1516212448065667
42118,1,0.09739628402000802
42168,0,0.0
42202,1,0.1159776844842654
42212,1,0.0737510724300475
42260,1,0.08183432460387405
42274,0,0.0
42372,0,0.0
42384,1,0.09909209382592502
42390,0,0.0
42395,0,0.0
42405,0,0.0
42530,1,0.17249270400571773
42535,1,0.10233918056376938
42553,1,0.1295631832989247
42573,1,0.12426045580921008
42611,0,0.0
42634,1,0.126062647811232
42645,0,0.0
42651,0,0.0
42655,0,0.0
42705,0,0.0
42727,0,0.0
42752,1,0.11957066718410239
42766,0,0.0
42784,0,0.0
42789,0,0.0
42794,1,0.06817156895271857
42799,1,0.09700290422579143
42870,0,0.0
42879,0,0.0
42883,1,0.06994531130205772
42892,0,0.0
42953,1,0.07311930365273815
42957,0,0.0
42980,1,0.07389591120084989
43080,0,0.0
43101,1,0.12312476883951512
43130,0,0.0
43165,1,0.08435887913033553
43170,1,0.06852803127810052
43255,1,0.06624250112202348
43291,0,0.0
43303,1,0.10563032050314788
43380,1,0.13186936689606132
43387,0,0.0
43404,1,0.10086370428584125
43409,1,0.09675020680571099
43418,0,0.0
43437,1,0.12330359072914825
43445,0,0.0
43458,1,0.07604888818727064
43466,0,0.0
43490,1,0.13285580144919898
43498,0,0.0
43550,1,0.11216940334014212
43561,0,0.0
43580,0,0.0
43587,0,0.0
43622,0,0.0
43628,1,0.166637638637996
43640,1,0.10759821507914187
43647,1,0.1164368074973017
43733,0,0.0
43769,0,0.0
43825,1,0.12035738124276418
43829,0,0.0
43848,0,0.0
43853,0,0.0
43859,0,0.0
43881,1,0.15088884722190715
43914,1,0.18386164551832
43945,1,0.10631391678941328
43956,0,0.0
43987,0,0.0
43994,1,0.07904452738774588
44033,0,0.0
44037,1,0.13255587431647559
44047,0,0.0
44054,1,0.07017223215735696
44060,0,0.0
44088,1,0.11759142344965673
44100,1,0.12144256458971284
44109,1,0.07022425974297992
44115,0,0.0
44119,1,0.12104660133603037
44186,1,0.11593214773023586
44218,0,0.0
44222,0,0.0
44243,1,0.14000753989616377
44282,1,0.07502360792042279
44289,0,0.0
44298,1,0.14860986186974895
44307,1,0.07081861621186486
44314,0,0.0
44413,1,0.09322283612458455
44430,1,0.14692472475505367
44434,1,0.13023894927743207
44442,1,0.11857825044615047
44449,1,0.08276014744944057
44483,0,0.0
44504,1,0.07665083742283443
44511,0,0.0
44527,0,0.0
44549,0,0.0
44557,0,0.0
44566,0,0.0
44582,1,0.1068027074923531
44631,1,0.13851092978616902
44640,1,0.08511168982409041
44669,0,0.0
44687,1,0.08790560483814297
44734,0,0.0
44789,1,0.10515178636536905
44801,0,0.0
44815,1,0.1612590408643946
44826,0,0.0
44941,1,0.11040179966124307
44950,0,0.0
45043,0,0.0
45053,0,0.0
45058,0,0.0
45062,0,0.0
45067,1,0.10341644778724315
45169,1,0.13584463860993146
45188,1,0.15201770819001642
45221,0,0.0
45228,1,0.1271037002898649
45240,0,0.0
45253,0,0.0
45257,0,0.0
45310,1,0.08338331742420443
45331,0,0.0
45336,1,0.10123232480025629
45384,0,0.0
45438,0,0.0
45444,0,0.0
45498,1,0.1271748755230232
45526,1,0.09411009812803142
45535,0,0.0
45539,0,0.0
45550,1,0.07685687424555748
45562,0,0.0
45608,1,0.07518513728078874
45630,0,0.0
45638,0,0.0
45642,0,0.0
45684,0,0.0
45699,0,0.0
45707,0,0.0
45757,1,0.09046089320584241
45814,1,0.15323874096713083
45846,1,0.12626906258436787
45851,0,0.0
45856,0,0.0
45867,1,0.0802960327559743
45892,0,0.0
45900,1,0.07691062168736924
45908,1,0.0944479702965091
45923,1,0.07187845817837543
45929,0,0.0
45956,0,0.0
46037,1,0.12649599757689892
46059,1,0.07963690602417553
46129,1,0.13935538984545515
46144,0,0.0
46151,1,0.08906120296143696
46156,0,0.0
46160,1,0.11846671599544562
46175,0,0.0
46197,0,0.0
46256,0,0.0
46271,0,0.0
46286,0,0.0
46292,0,0.0
46343,1,0.1301275958226895
46349,0,0.0
46380,1,0.11762367598452123
46387,1,0.13750699719476556
46391,1,0.09347028374522011
46405,0,0.0
46411,0,0.0
46416,0,0.0
46421,1,0.10987480705264087
46434,1,0.07317816896990541
46451,0,0.0
46465,0,0.0
46473,1,0.10986048785533956
46504,0,0.0
46543,1,0.13719157259693834
46593,0,0.0
46602,0,0.0
46633,1,0.05541767632177737
46652,1,0.11641423787046093
46659,1,0.11512815686940897
46675,1,0.12826833143710453
46685,1,0.1022742083835184
46710,0,0.0
46716,1,0.0927547272371492
46735,0,0.0
46761,0,0.0
46766,0,0.0
46829,0,0.0
46835,1,0.07108070716996977
46839,1,0.1114481555203892
46917,1,0.10154302158464112
46978,1,0.11733501533589123
47003,1,0.13008027731745142
47022,0,0.0
47034,0,0.0
47042,1,0.09534615250612974
47075,1,0.10227274980253331
47099,0,0.0
47128,1,0.1091816477751372
47159,1,0.13524854547066378
47197,1,0.09470428918798598
47263,1,0.06983630634658443
47337,1,0.14622089669514968
47346,0,0.0
47360,1,0.10730482846229249
47365,0,0.0
47407,1,0.11363988102323969
47413,1,0.07428836836529379
47420,0,0.0
47435,0,0.0
47471,0,0.0
47564,1,0.08080357887670504
47646,1,0.07985389526524991
47673,0,0.0
47678,0,0.0
47689,0,0.0
47696,0,0.0
47700,0,0.0
47704,0,0.0
47742,1,0.10715979628282228
47747,1,0.12481125311404234
47768,1,0.11672555166141475
47820,1,0.14484692304355176
47882,1,0.08080457546088528
47889,0,0.0
47896,1,0.07034939402892
47901,0,0.0
48053,1,0.11960146098402794
48096,1,0.13526513182021843
48144,1,0.07260590698264831
48235,1,0.08181267531952195
48250,1,0.14517809775678822
48279,1,0.11018455005435283
48284,1,0.07301778668811154
48288,1,0.12396911948087799
48295,0,0.0
48302,1,0.11267713777744728
48308,1,0.11436308014757797
48323,0,0.0
48352,0,0.0
48363,0,0.0
48369,0,0.0
48392,1,0.1122269146499169
48418,0,0.0
48429,1,0.10306169900431075
48489,1,0.11306039874301671
48495,0,0.0
48510,1,0.0946564071472351
48526,0,0.0
48531,0,0.0
48538,0,0.0
48558,1,0.09704092113177222
48596,1,0.11971493064954933
48614,1,0.11287131617076498
48619,0,0.0
48629,0,0.0
48666,1,0.06879690652419687
48711,1,0.11371106465107
48732,0,0.0
48746,1,0.1398954602650898
48820,1,0.11412590712775272
48825,0,0.0
48834,0,0.0
48845,1,0.07595176551551909
48941,0,0.0
48996,0,0.0
49013,0,0.0
49026,0,0.0
49055,0,0.0
49059,0,0.0
49082,0,0.0
49100,0,0.0
49119,0,0.0
49134,0,0.0
49138,1,0.09919713792222672
49149,0,0.0
49160,1,0.08969126916064415
49170,0,0.0
49179,1,0.12471040118278368
49207,1,0.1325565412703205
49231,0,0.0
49248,0,0.0
49260,1,0.10391720509652562
49276,0,0.0
49305,1,0.07273988786812695
49317,0,0.0
49321,0,0.0
49342,0,0.0
49348,1,0.14587052185475152
49373,1,0.08447341961777596
49381,0,0.0
49386,1,0.11522864698104351
49403,0,0.0
49495,0,0.0
49515,0,0.0
49525,0,0.0
49537,0,0.0
49552,1,0.07872430913742914
49564,0,0.0
49572,0,0.0
49581,0,0.0
49636,0,0.0
49640,1,0.15321997424492428
49663,1,0.12341180902189927
49683,0,0.0
49702,0,0.0
49715,1,0.0846792591768182
49719,1,0.11580272605715763
49732,0,0.0
49752,0,0.0
49782,1,0.14435908059889757
49804,1,0.09746449806258475
49808,1,0.1437784250962531
49840,1,0.12977295675695416
49870,0,0.0
49874,0,0.0
49922,1,0.12664149192485094
49966,1,0.13005754795649715
49979,0,0.0
50023,1,0.12669241059887576
50051,1,0.08335636787296542
50077,0,0.0
50094,0,0.0
50098,1,0.07634126881670876
50111,1,0.09054751310832627
50124,0,0.0
50136,1,0.07361793778180985
50146,0,0.0
50156,1,0.10798976112931964
50185,1,0.09948697900689116
50234,1,0.11024257473539156
50282,0,0.0
50325,0,0.0
50346,0,0.0
50372,1,0.09277656623741762
50390,1,0.12443401320405312
50394,1,0.06861166595972262
50399,0,0.0
50405,0,0.0
50418,0,0.0
50436,0,0.0
50499,1,0.08828207495945528
50512,1,0.11476581812741679
50530,0,0.0
50536,0,0.0
50542,1,0.13617807100490775
50599,1,0.11715333044210534
50603,0,0.0
50627,1,0.08416231277263075
50655,0,0.0
50664,1,0.08907543569007659
50728,0,0.0
50732,0,0.0
50736,1,0.13225589362684353
50740,0,0.0
50752,0,0.0
50764,1,0.12148145387615679
50768,1,0.0670625377376277
50779,1,0.0853520857827838
50791,0,0.0
50813,0,0.0
50878,1,0.10484143328289733
50892,0,0.0
50915,0,0.0
50919,0,0.0
50926,1,0.11749526334010016
50930,0,0.0
50940,0,0.0
50950,0,0.0
50974,1,0.17314551163687464
51010,0,0.0
51018,1,0.11289074492482648
51027,0,0.0
51033,1,0.13025949086232802
51062,1,0.1020650492166515
51096,0,0.0
51105,0,0.0
51129,1,0.1248129796137617
51143,1,0.10446114100546934
51158,1,0.1174204483264857
51225,0,0.0
51230,0,0.0
51284,1,0.11541727240971858
51288,0,0.0
51336,0,0.0
51399,1,0.10402208376503369
51419,1,0.11541102155520833
51432,0,0.0
51436,0,0.0
51441,0,0.0
51446,0,0.0
51450,0,0.0
51455,1,0.08947771273229223
51459,0,0.0
51473,0,0.0
51511,1,0.15188934358202608
51515,0,0.0
51532,0,0.0
51581,0,0.0
51594,1,0.0776959506534939
51602,0,0.0
51609,0,0.0
51625,0,0.0
51677,1,0.14095752578429743
51702,0,0.0
51760,1,0.12474578648365617
51884,1,0.14846755729727015
51888,1,0.09816090097145491
51948,1,0.10593282264195392
51955,1,0.09942403487399246
51971,0,0.0
51979,0,0.0
51989,0,0.0
52015,1,0.10539991571674477
52036,0,0.0
52064,1,0.08101779141860935
52073,0,0.0
52089,0,0.0
52117,0,0.0
52171,0,0.0
52177,0,0.0
52187,0,0.0
52229,1,0.13611875504135823
52234,1,0.13743881416316905
52331,1,0.11761537276116948
52379,1,0.13489631890443976
52401,0,0.0
52439,1,0.07411237290093008
52468,0,0.0
52472,1,0.09936107354374807
52495,1,0.09423511054766176
52577,1,0.14323954072303197
52581,0,0.0
52586,1,0.06799627627528534
52648,1,0.1012867554431531
52685,1,0.06912455932353773
52698,0,0.0
52752,0,0.0
52762,0,0.0
52780,0,0.0
52784,0,0.0
52788,0,0.0
52832,1,0.0944881395915094
52894,1,0.08448894812329717
52938,1,0.1377520746430907
52957,1,0.1325186787501848
52964,0,0.0
52969,0,0.0
52976,0,0.0
52985,1,0.11199930184833869
53003,1,0.0876843270080118
53035,1,0.09652873448316948
53041,0,0.0
53085,1,0.1312554825910377
53098,1,0.1277068559380697
53141,1,0.1187686571310613
53149,0,0.0
53251,1,0.1220942149230046
53296,1,0.10635362180394678
53312,1,0.09223356399548707
53323,1,0.15298222081259727
53340,0,0.0
53345,1,0.14684910761393083
53352,1,0.11382732954982455
53361,0,0.0
53394,1,0.09616626503126616
53403,0,0.0
53408,1,0.07498997346742096
53434,0,0.0
53463,1,0.12765212779144908
53484,0,0.0
53489,0,0.0
53493,0,0.0
53513,0,0.0
53518,0,0.0
53538,1,0.15857857715190804
53545,0,0.0
53554,1,0.08434897672950235
53604,1,0.11560847648074629
53611,1,0.07651881311881278
53627,0,0.0
53644,1,0.08443063072812984
53653,0,0.0
53662,0,0.0
53666,0,0.0
53674,0,0.0
53680,0,0.0
53691,0,0.0
53735,1,0.12256424912275185
53745,0,0.0
53752,0,0.0
53788,1,0.09147038124363982
53822,1,0.13991800738158733
53851,1,0.15383061359817257
53856,0,0.0
53889,0,0.0
53916,0,0.0
53926,1,0.11661527085871648
53930,0,0.0
53939,1,0.10564558896239057
53962,1,0.07254556817117358
53995,1,0.10029365387556546
54014,0,0.0
54033,0,0.0
54079,1,0.1000483072887211
54083,0,0.0
54183,1,0.17060460720181247
54239,0,0.0
54244,0,0.0
54249,1,0.08458191467492512
54259,1,0.11933612983629971
54263,1,0.11421177317680593
54299,0,0.0
54314,0,0.0
54354,0,0.0
54361,0,0.0
54369,0,0.0
54393,0,0.0
54413,1,0.08141716815563864
54509,0,0.0
54516,0,0.0
54529,1,0.10025603632654498
54542,1,0.08713956064237459
54549,0,0.0
54554,1,0.0821784846017166
54562,0,0.0
54595,1,0.12114241451925747
54608,0,0.0
54722,0,0.0
54744,0,0.0
54874,1,0.12162939609567676
54917,0,0.0
54934,0,0.0
54986,1,0.13710263378405707
54992,0,0.0
55018,0,0.0
55028,1,0.07686545486279199
55054,1,0.13322707393977332
55087,1,0.07651709454692003
55124,1,0.08770244665567081
55130,1,0.07380287315839779
55142,1,0.11350536956090765
55182,1,0.1069344243163696
55197,0,0.0
55259,1,0.08349347402092284
55339,1,0.12959964174336092
55351,1,0.07461214145568296
55367,0,0.0
55371,0,0.0
55394,1,0.15931611568459048
55398,1,0.10060218434339106
55412,0,0.0
55491,0,0.0
55531,0,0.0
55546,1,0.10519181682386716
55607,0,0.0
55623,1,0.07304735359451536
55663,0,0.0
55727,0,0.0
55737,0,0.0
55786,0,0.0
55793,0,0.0
55799,0,0.0
55818,1,0.07055985218217983
55826,0,0.0
55832,0,0.0
55842,0,0.0
55947,1,0.12086098303460568
55958,0,0.0
55962,0,0.0
55972,0,0.0
56004,1,0.06699939521042236
56032,0,0.0
56139,1,0.13598231806715833
56150,1,0.11039300314530437
56162,1,0.06627899247070305
56234,1,0.09303342298987091
56249,0,0.0
56297,0,0.0
56314,0,0.0
56353,0,0.0
56388,1,0.08622738833605914
56412,1,0.12157887158783803
56462,1,0.09877345247567866
56472,0,0.0
56513,1,0.11120888651946811
56524,0,0.0
56537,0,0.0
56557,0,0.0
56633,1,0.09483325194971065
56702,1,0.17314023273902357
56729,1,0.09695334016426665
56741,0,0.0
56846,0,0.0
56855,0,0.0
56881,0,0.0
56896,1,0.13107762563914271
56902,0,0.0
56919,0,0.0
56945,1,0.06466888173433914
56951,0,0.0
56970,1,0.09119499096866651
56978,1,0.11636453956402101
57004,1,0.07799995321439424
57025,1,0.13122696645228643
57099,1,0.1150340301721177
57129,1,0.06628627999223938
57181,1,0.06987987493463199
57186,0,0.0
57251,0,0.0
57260,0,0.0
57304,0,0.0
57322,0,0.0
57328,1,0.15564793352307132
57407,1,0.12949053326797783
57411,0,0.0
57423,0,0.0
57457,1,0.12092826917518723
57494,0,0.0
57513,1,0.13198821866138177
57539,1,0.1501665994866701
57550,1,0.0789632820173231
